Genes,p_vals
SLC5A6,0.610474813645318
PDCD5,0.479707426113245
FKBP4,0.436871246130579
BMERB1,0.508561961830481
CARD6,0.000156407168478234
CLTB,0.717544561135576
GLMP,0.7243458025317159
NXT1,0.318482244856066
RARG,0.775435634968318
TNFRSF12A,0.8972926676774229
COX11,0.38864029662839
GCFC2,0.16144055401531
CDK19,0.5526987334635121
SCAMP2,0.9526436709238728
MMS19,0.351170053097578
CDS2,0.163077643609135
EID1,0.976111670469514
TXNRD1,0.0495209161433593
UBOX5,0.0293324488629892
OR2A42,0.0769706442604209
ANKS6,0.788255623674106
IGHG3,0.331362242300099
SEC61G,0.374753065157492
IFT43,0.378023964671118
ALG1L13P,0.0104523485388713
PSIP1,0.182030429522145
ITGB1BP1,0.883807487840395
RTKN2,0.908772592543778
TFDP1,0.467100230105351
RNF149,0.372793924763424
DLSTP1,0.299221015251025
CENPV,0.0487860508322177
GARS1-DT,0.594053150159969
CPVL,0.107197947929296
MRPL47,0.184267543302261
OTUD4P1,0.7516782295622609
VOPP1,0.402436498407854
MCM5,0.0429003616167726
IRAG1,0.922606434763619
TNXA,0.692211301022982
SPTY2D1,0.177718837570602
DCTN1,0.8485663698156279
ARRDC3,0.00012879975845065802
B4GALT6,0.611034044598759
SMPD3,0.30290442261377004
ILF2,0.607375402940019
SNX10,0.400401649322935
CDA,0.6743348364770401
BFAR,0.986960990726486
CLEC2D,0.0297947799243048
PTOV1-AS2,0.0642039488882884
MTMR3,0.400247081693096
ASRGL1,0.39995868129129103
BNIP3L,0.0370785354631237
NOD2,0.232973639458546
LIMK1,0.00428723605531728
DLG3,0.581660231793303
GYPB,0.408949498836349
MUC20,0.54646489026423
RFX5,0.4447278382455821
ORAI1,0.783593293042041
LINC00667,0.69525972489263
FNTA,0.94008808447219
RNF10,0.14667754181786802
LONRF3,0.767433501891308
NISCH,0.8545710257676479
PTPRN2,0.187601832192252
RPS6KA2,0.7072640480554201
BRD7,0.866484397443403
UTP18,0.280784877555878
RNF14,0.7614178470938321
LOC102724428,0.0991193519328496
DENND1A,0.942126758696666
KCTD21,0.022813791398567998
LINC00906,0.6815127655669129
GTF3C4,0.8954374035069379
TOP3A,0.131500989198024
PPP1R3E,0.0875852919087739
GBE1,0.661700933729053
ETFB,0.8566445080175501
SLX4IP,0.651542386638556
RAB24,0.0371907656964643
ALG5,0.282956646803602
BTNL3,0.742200273186408
RNASEH2A,0.9553316655689952
GUCA1B,0.583123299339391
AARS1,0.22204347632044
CD47,0.6026952252604711
PPM1H,0.23196110977011494
KRT18P34,0.8497201108809058
ORMDL3,0.5543137191582099
AGAP2-AS1,0.8672736658770821
PTPRE,0.0107072631896635
DGAT2,0.0719183693969089
TMEM259,0.06443899458491001
TAF5L,0.339494288434028
PPRC1,0.8455202998043578
PIGY,0.34194616006329
RAB28,0.884850048133519
TIRAP,0.343073269046466
SYNE2,0.22221793606395104
DBNDD2,0.148132599898262
MUC16,0.20924861398432296
DNTTIP1,0.8634326516119909
LRRC75A,0.0448382232008028
ALAS1,0.0772532870384394
LGALSL,0.8475899687856229
NEFH,0.622469452463334
TIGD6,0.7901583105949159
CHKA,0.555280851927036
GRK5,0.0341908095589792
PATL2,0.0293938460921136
CCPG1,0.957077288311577
TRIM24,0.5504726787495821
OXER1,0.359922541956693
MPZL1,0.00363220130858184
UBE2D2,0.97479357495287
ZNF789,0.00274680576478894
LSM12,0.602808174684205
PRDX3,0.854268299255549
NCEH1,0.819466712173848
ZNF708,0.8013266787191591
ZNF596,0.255851840145831
SCFD1,0.5049314956105411
N4BP2L1,0.10156856282884
PPP1CB,0.32212336847843
MYOM2,0.934281821470678
DRAXIN,0.124234337221034
GSTO2,0.681083098921126
HEBP1,0.0542953755992346
MMP23A,0.8346830270027529
MT2A,0.0217590557576574
YPEL1,0.0340954308951123
WSB1,0.0706618319222902
COX7A2,0.6852170744450949
ADAM10,0.081091778973807
FAHD2CP,0.299033829509699
MARCKSL1P1,0.629162400258271
ORAI2,0.22351527507914604
FIP1L1,0.113379021721657
HMGCS1,0.20367818463627
SP2-DT,0.61140960624975
TBC1D3,0.51466685242656
MYO19,0.571823835498644
SNORA8,0.20955645373112694
ZNF692,0.34023700723481
PI16,0.116569511379467
RNF138,0.106917231641014
COPS3,0.827340250450119
FBXL5,6.74521185498805e-05
LAPTM4B,0.970629427252214
RNPEP,0.163973408216931
SOCS5,0.4556251487329721
ICAM2,0.35605148146188603
XPA,0.902848235939011
TSPAN16,0.900290157778765
LDLRAD4,0.78586959155559
EDEM2,0.717769506446258
RWDD2A,0.944579937156841
CELF2,0.97613395267426
SLC15A4,0.36157610871939705
CEP170,0.274473541621073
NBDY,0.917402056990218
ARHGAP5,0.6096858226715091
ZGPAT,0.5805083172091501
FASTKD1,0.98721602826627
DANCR,0.0252031790985647
MIEF2,0.948800924405576
UBE3C,0.647426490516437
LHFPL5,0.0636123302955079
WDR13,0.8277497405478901
CSKMT,0.664014927199958
CHRFAM7A,0.486487506771324
SNHG30,0.596914636687897
SNORD17,0.260182632765218
TRGV5,0.318983182668098
DNAJC21,0.732737066581559
BCL7C,0.15293122595372102
SOWAHC,0.971868991312314
WNT16,0.824051551090025
BAK1,0.9238156954855749
OPA3,0.0138606894575838
DIXDC1,0.7323113979146421
CRTAP,0.22746779912788495
NDC1,0.216647177654969
CMC4,0.555890490191908
MYEF2,0.729202664197854
SEPTIN7P2,0.23040395140933
SMIM1,0.920319191835058
ZNF655,0.415097401040269
GON4L,0.0540000415057799
GABARAPL2,0.0509248929154924
PHEX,0.00274411849139884
MSR1,0.977299578111592
ZNF512,0.995015834464519
UBE2J1,2.6858403505473198e-05
RPS8,0.13851277061295494
SGO1,0.105997573946764
TAMM41,0.576163663846552
SUN1,0.29736906122137
ZNF710-AS1,0.0403726559661897
WDR45P1,0.8255195184161199
STBD1,0.0951042758390973
EIF4EBP1,0.6787599245071859
TOP3B,0.8168271697826891
AP1S3,0.23363171164347105
ZNF653,0.234936531400104
GOLT1A,0.219275433719624
CHURC1-FNTB,0.534568257059262
IGLV8-61,0.302026705701586
ABCB4,0.036303013205594
HSD17B7,0.648068763793771
GPAT4,0.396183298440924
PPP1R3D,0.755331533489413
SLC9A3-OT1,0.92614929889664
ETFBKMT,0.316991877037534
PSMD10,0.566317954827381
LINC02669,0.0604000064513455
ETV3,0.247786954969382
ELMO3,0.7756348026300991
POLD2,0.8316970180774631
SS18L1,0.192325672395761
HSD17B10,0.44487771107260704
SZT2,0.646236613110395
JKAMP,0.0572986349873153
SLC14A1,0.128703881277438
EYA3,0.253377848059931
HMGB1,0.9036241417557008
PIK3R6,0.4160499816705101
EXPH5,0.22197303046960504
THRAP3,0.0408323792139737
SNX25,0.0857398028862544
VNN2,0.0381777734415943
TMBIM4,0.0605158460308427
RAF1,0.203476303885286
ARHGEF1,0.877356616870266
SNORA14B,0.0296841021374423
PSMD9,0.713805025090792
TECPR2,0.0319961581666006
ZNF329,0.0850634669600638
SPRTN,0.8300477651904449
RTCA,0.878322998964505
ZNF17,0.542122478201018
NOTCH2NLC,0.332493094066308
ZNF641,0.39548899985444896
RAPGEF3,0.0102355881391399
SERPINB9,0.911907311344858
ACRBP,0.102233547407386
RWDD2B,0.5533569502605171
CDC23,0.6016603523123399
FCRL1,0.000101983674010375
DCTN6,0.829798625525691
RNU1-27P,0.242719282370579
FCRL6,0.0285156171503519
YEATS2,0.500189421836822
CTU1,0.17063109954335298
PKD1P6-NPIPP1,0.367795522602209
RPL10P12,0.593002465283849
GAB2,3.06130013892415e-06
CHPT1,0.15822490889002
JPX,0.105155945510248
MCM7,0.7208208953067109
ABLIM3,0.8381054920268409
E2F4,0.474669102827465
MASP2,0.633452753485339
AGAP2,0.191662147827844
NOP14,0.5284589821426651
RPS15AP24,0.532477347898814
TMED7,0.540925358872045
RESF1,0.263267397884617
CARD19,0.451764092693052
ATP1A1,0.57920029759609
OSGEPL1,0.6460195204822049
ATP5F1A,0.7058461743474209
C3orf18,0.4640401499985979
YIPF5,0.307263477496919
CCDC59,0.0124197605751232
DNAAF2,0.55859646071476
HINT2,0.460789972248218
ZNF660,0.745717291800751
NGRN,0.198058019710104
TBC1D4,0.409450218853729
SLC10A1,0.3464479105705269
FUOM,0.8364952336900029
LGALS9B,0.0585494914529218
U2AF2,0.813448271706035
USP3,0.0658877122987447
VAC14-AS1,0.696445000588104
VPS72,0.36948886185867497
FBXO25,0.846362481784143
COA1,0.00954627375984657
FBXL8,0.20920265428652
LPAR5,0.576643444638786
MAGED4B,0.0500966659187389
MYL6,0.4146104073782279
DVL1,0.393775069917015
PES1,0.39847948127241706
DNPEP,0.969126770783576
AMT,0.519780349886945
CICP25,0.0188244495505153
RAB1A,0.228169757441948
ZNF219,0.0039623844909310296
SLC39A7,0.23979470217973395
EEF1A1P3,0.835667941072114
CDC42,0.8102756687106469
BHLHE40,0.0020182643567462103
DCAF4L1,0.17442382826758404
BAP1,0.137358135765482
TPT1-AS1,0.358790333978514
HPCAL4,0.7392317462413199
LINC02506,0.7038743113868772
B4GALNT3,0.32204838161907
DVL2,0.527407110975386
TNIP2,0.157601305608062
ADAMTS5,0.555870425709331
WDR86,0.8564254612895091
RPS6KL1,0.549814402173883
CAHM,0.465036720123429
SBF1,0.9804657719124992
PGAM2,0.572593069290677
TMEM41A,0.10088359355497198
XPNPEP2,0.913264019538226
B3GNTL1,0.5120516551633111
GLYATL1B,0.127081925135614
LINC00954,0.383233368332201
PRR14,0.458062267511928
ZNF587,0.285807751689719
ARL14EPP1,0.302107357489722
AASDH,0.496209857830434
CAT,0.0687406739940761
ATP5F1E,0.0249205378308823
KRBA2,0.7534510452110401
POLD1,0.9181083788865408
PRH1,0.6969902404507011
SRSF4,0.320976165238707
COA3,0.4288586679294361
YY1,0.883931707998491
BDH1,0.7660952738570259
LRRC1,0.7843219966109151
MRPS18B,0.41382093477841103
TAS2R41,0.103961013056085
TMBIM6,0.8477534064748341
CARHSP1,0.25894249344125303
GET1,0.6965909128737799
CATSPERG,0.481136761132415
CHM,0.95080785379728
IL1R1,0.195094434770105
MPRIP,0.0240923760456644
COL6A6,0.570154308390848
BCAS3,0.5177258339009221
FOLR3,0.270482802397893
ZNF613,0.10146308311864698
C19orf53,0.18381790993477806
GCA,0.0070252645390378714
LENG8,0.132879019920202
SLC8A1,0.278019024834828
PCDH12,0.691163914382831
TREML3P,0.429855016066605
LRRC24,0.429753087099684
SBDS,0.3842929082833471
ATG3,0.120830052848783
CBLL1,0.5971580490802839
ABCE1,0.964153476199969
DEF6,0.0037588643810973705
ADAM17,0.11599600972282302
RPL7P32,0.267423650622584
SMCR5,0.508564907804204
TRAF3,0.092831209754922
NEO1,0.29940737811169704
SPCS2P4,0.358043695146332
ATF2,0.8668741022121871
SAMD14,0.6270041592386839
BCL2L1,0.156368334802976
KLHL28,0.924950126051864
OTUD1,0.165755910559583
SCCPDH,1.7546447093699406e-09
IGF2BP3,0.17685141586408898
TEN1,0.948228055362282
NOP53,0.0920106047762497
AKR1B10,0.246965308027502
TBC1D22A,0.8995607539334219
VILL,0.451390674328551
SLC9A7P1,0.9664953435009308
ZNF707,0.266832350539966
ERLIN2,0.7489159468489941
FAM161B,0.02763673765509
BSND,0.14240890506465895
PTGR3,0.6733558054101689
ANKS3,0.402120785821078
PABPC1L,0.707409670101599
BOD1,0.112926843423008
GHDC,0.983219421224994
BAG3,0.5294342019435311
KCTD12,0.166458322360748
SPIN3,0.440807631354255
PPP4R1L,0.0835552250717631
LLGL2,0.463729102626646
ESR1,0.29936173256236703
CICP14,0.00596817677701774
GIMAP6,0.0808148241658908
HSPB1,0.361212808642157
LAMTOR3,0.5739204764892061
ATP6V0A1,0.683332536321809
PAGR1,0.393433251169347
KDM5A,0.639553777191969
ALS2,0.036458813663391
IFFO1,0.10617720702283197
INKA1,0.24458119409679505
TRAV26-1,0.174386806554662
CUL4B,0.22268181436842496
NPHP3,0.8513792327404202
PWP2,0.213675205410178
BBX,0.6366933444413261
SLC66A2,0.0571054859588856
MTPAP,0.0600075576726832
LRRC58,0.12600158185226698
ZNF619,0.3657259095437461
RBFA,0.038238727709355005
PHOSPHO1,0.0011451707454166
ZNF780A,0.525534113971142
DYRK4,0.6300477711215411
ABCA9,0.6728108125350699
ZNF836,0.74674546652498
KIAA1586,0.93862548209372
FNDC9,0.6625101219098001
MAIP1,0.3660690601378789
PPIA,0.343052450542904
VCP,0.167049009335766
SHPRH,0.919278130541778
CCT4,0.994136699527288
RMDN1,0.658428713477976
CD19,0.0395358595892146
SELENOF,0.4613883544757821
IGLV2-14,0.0131136667583876
SEMA4G,0.718159032926729
AZU1,0.441424722271484
LIMD1-AS1,0.39258618765850106
SERPINB9P1,0.000191020003930632
LINC01624,0.9817130999153052
PLBD2,0.216584871481808
IGHD,0.0009678062022503561
SMG1P7,0.222122870752167
INF2,0.565594374778179
CNPPD1,0.8913039969145659
ABCD3,0.211562356607282
ARRB2,0.6195993997015551
IFT122,0.268598102718619
TRIM9,0.0208888961102908
ZFPM1,0.305408764729231
ACOX1,0.409882405711798
TULP3,0.755958291466379
LRRC20,0.10161110066091003
RBM27,0.0359669541567407
POLR3F,0.8760144193154159
BTBD6P1,0.5306908223175589
PLIN4,0.254471718645064
HERPUD2,0.583015768562559
FAM200A,0.4773347724174339
ABL1,0.7676554682527759
IFT70A,0.00519313753216215
CCR2,0.4059258409579489
GAPDHP42,0.24880307201277105
ACTG1P10,0.721327618751871
LINC02018,0.279567819520724
TDP1,0.6375637061171229
ELP3,0.754397294515568
SCRT2,0.942670661816279
TOMM70,0.38535863453263297
IGKV1-27,0.0402192997570336
DRAP1,0.19778468826381695
PIGG,0.165962582023967
DNAL1,0.964639677830355
CNIH1,0.8024579567225659
GMPR2,0.247797878987918
ACO2,0.15997488218687805
GPR107,0.511176865044608
PIWIL4,0.944445436016494
METTL3,0.353039676343645
GREP1,0.0981198817798332
TMEM184A,0.843205465162379
DPF3,0.673881289426294
INTS1,0.0499097344780807
FRMPD3,0.0019764375335714697
PRPF38B,0.524445097075819
PKD2,0.5601628027258531
ZNF830,0.27756962360751
MYBPC3,0.9932614175042972
MCPH1-AS1,0.232712233331794
USF1,0.16881336800434998
ERAL1,0.848369248836086
NCK1,0.023087915826238
PELATON,0.8334381938522379
ZNF627,0.0453468974067676
FAM225B,0.855698400845264
TPTEP2,0.4676632958748729
TYROBP,0.6927876906553809
MOSPD1,0.5987986169031629
TYW1B,0.748586247975492
BBS12,0.544736204972884
GUCD1,0.6092526328187309
PSMD7,0.965943892564663
TRAPPC11,0.682629939390425
YES1,0.283787110954938
LMF1-AS1,0.8717598480087209
CHMP2B,0.14172706402941102
MUC1,0.7035462449549301
MCM8,0.0039904238738350285
TEC,0.0494743538896176
TENT5A,0.9470414989883272
AEN,0.0212081031635554
UBE2L6,0.147368715242485
CISD2,0.8474630301586821
SRF,0.491893362939333
SLC35A4,0.871884842606038
APCDD1,0.8333719863107321
RPRD1B,0.8483307051210051
LINC01409,0.33855569095238897
GPR21,0.225127567021875
PTPRA,0.784226656127059
TRIB2,0.0718299072907781
DYSF,0.0260623051322312
DERL2,0.800870093736969
P2RY2,0.846016800584511
ALPK3,0.169509890635049
LNPK,0.124619098128996
TMEM220,0.9245736498681272
GPT2,0.0349689446797005
FHL3,0.42418014104844
ENTR1,0.545140746676644
RCAN3,0.0729953875902203
ASCC2,0.6992329019467262
BCCIP,0.881008111976111
RAE1,0.7441016241992429
LTK,0.750213236038605
SINHCAF,0.307431785088971
GCH1,0.689973308143903
TRGV8,0.993667617246112
UQCRC1,0.938912627301242
YDJC,0.7901038027026309
CYP4F29P,0.47913858662268
ZSWIM1,0.7292971899685899
LINC01347,0.27237803456539
MAB21L2,0.8725548257318921
NELFCD,0.0581621970710969
ZNF451,0.32425149938725
FBXO21,0.8308616494455029
TP73,0.257292715019212
HELLPAR,0.479067357293266
IFNK,0.38142629488282703
GCATP1,0.725645408903472
IPCEF1,0.35223634099941903
SKIL,0.148827429361686
PPP1R14B,0.174687403600755
SYF2,0.6965720958491589
WDR70,0.40036059155943104
ZNF571-AS1,0.173312554012067
GDF11,0.12693187947451598
FANCF,0.17443904742386904
ABHD1,0.556189777973571
ANGPT2,0.8008800754629649
MIEF1,0.144182924565272
ST13,0.8280321834523499
ZNF438,0.0301107709368883
GTF2B,0.0967900018169712
ATP6V0E1,0.997882717647369
BRI3BP,0.395867074042176
MMP24,0.7282341903168191
POLR3B,0.214548914793954
EIF2S2,0.897594227862025
ZNF275,0.0165880613954963
RAB30-DT,0.6909801051212799
PAFAH1B2,0.369686642746133
ZBTB41,0.979675807705516
ZNF266,0.218205403446674
TRGV2,0.866653076097853
ZNF234,0.655658552243683
PGAP3,0.0119771995254809
EVC,0.990526638954035
RBM38-AS1,0.373803686311575
GNRHR,0.633653563591325
COMMD2,0.397680249631316
HIC1,0.918386588503437
MRPL18,0.326928103980512
CENPF,0.993343806147032
ARHGAP26,0.366235558894527
PDIA6,0.7492036691355229
TESC,0.583866993755509
CDC42SE2,0.491196191966557
NAP1L2,0.7889909100499519
CYTH4,0.0175850302004449
KMT5B,0.612388991525212
CACNB1,0.8092552941828929
CRTC1,0.198503975551568
CA5BP1,0.700409850399919
WDR4,0.5457113487453851
EBPL,0.7485273745455459
ADGRB2,0.43351599151424497
SERPINF2,0.211432657750856
CNN2P9,0.6117715626770589
HLA-A,0.323328150965282
BTBD8,0.967617746570876
BCAS2,0.531532251946907
ARL6IP6,0.879853920793374
PRDM11,0.13944502696828
RDH14,0.5085440964499099
TRBV7-3,0.642825231227932
VASH1-AS1,0.6768987673024841
SLC10A3,0.00562893869176539
MAN1C1,0.799554468845858
C1orf43,0.16638804300299498
SEMA6B,0.308457843406661
FTX,0.138346311711122
ABALON,0.880191204520738
PPM1B,0.83156988264634
PPM1F,0.853283258838716
BRD9,0.6489636269754591
NIPAL2,0.8901806785893058
TMEM120A,0.420737036095318
SHMT1,0.7669016210555529
DOK6,0.523294038057656
IFT27,0.8326941847267809
SAMD11P1,0.5428372404801
C1D,0.865085285365749
LCOR,0.9829644969436592
FRAT1,0.5707610837864461
ZNF888,0.2864129271421389
LEPROTL1,0.5349774934603161
ZDHHC6,0.660686774744365
LINC02284,0.777503204542035
MRPL37P1,0.244849810987025
GPR108,0.591113670928366
HNRNPUL2,0.17692836079605498
TMEM62,0.27034415033818104
PDP1,0.31180425390480604
ZNF445,0.3511327068355889
ZYG11B,0.495535041655056
ARFGEF1,0.5115292981541609
CACNG8,0.000508869919090859
CLCN6,0.053075120756392
GUSBP15,0.736280968990385
NEPRO,0.314510124387845
RANBP1,0.41821775921894105
SLC6A16,0.380224991757148
ST3GAL6,0.00487936176604938
UCKL1-AS1,0.5868332504268101
ANP32E,0.21592933346073695
TNRC6A,0.9496252258821628
RPL10P9,0.7142754742859909
BOK,0.118755994402629
CYBC1,0.5830356251078
ZNF664,0.15978750880078
CLSPN,0.376919412046157
SYCP3,0.5814253822465021
EEF2,0.518899475563916
IFIT2,0.00220882046969843
LONRF1,0.0500859553109463
CCDC22,0.920235226863011
OAS1,0.423541872686349
TBC1D24,0.0136263840153427
CD8B,0.051005839649583
FUBP3,0.180035310002016
RPS3,0.501736409088662
SNRNP48,0.700434555974375
SREBF2,2.26235367785592e-10
DAD1,0.264614663723704
EMC6,0.4452279123280911
PPP2R1B,0.0838579631569964
DUSP1,8.64058130165697e-05
TRAV4,0.461947612851724
GATA1,0.536393946470072
FRAT2,0.0671630371166079
CREBBP,0.0740500420368279
NFKB1,0.0132016795634123
VCPIP1,0.38419068401434703
PDE4D,0.673859768544662
NAPB,0.7611322053811159
PDLIM7,0.781464588516394
ZFYVE28,0.17587568311813398
ZNG1A,0.7466235719520099
SLC25A28,0.00149734111598646
SMCR8,0.06781119119516901
YIPF4,0.769576594673993
HNRNPA3P11,0.427719813000293
ADORA2B,0.629379711088841
EPM2AIP1,0.7929065984977579
LINC02482,0.442667584073853
BIVM,0.41944519067169
TRAF4,0.021906994267985
LINC00671,0.469385816971202
TMEM45B,0.0432927132650507
ARPC3,0.4294939677705621
ST6GAL1,0.448694315543922
TMEM63A,0.903659563836846
STARD7,0.328415054747266
SFXN4,0.6809312055070761
GPR65,0.828753021350429
CCDC92,0.9241791114769108
BANP,0.42552257156615503
FMC1-LUC7L2,0.914751788877172
ZNF514,0.927423837638189
KCND3,0.4886253598579
CEP20,0.21385046757687695
MSLN,0.97114285091119
NAMPTP1,0.318450597932432
KIFC3,0.197160572188174
LACTB2,0.825745745073369
MTND1P11,0.0768620785333529
APRT,0.5407379972174611
CHCHD7,0.5089717304774629
PCMTD2,0.831220489794285
COPS9,0.296770762700309
NAGLU,0.655864190086876
GUF1,0.20451053014062806
SNX17,0.573314677019578
RAP2A,0.378656210661475
PRXL2B,0.7181987825396671
TRBV7-9,0.524148966818027
CD300H,0.8614813268559242
AKAP1,0.03821388985136
CDC40,0.944712886865305
CERS4,0.5531974080568001
AIP,0.28564858266416104
PIK3R5,0.231353332276447
RHAG,0.5207642044354439
CCDC66,0.138308728572005
HACL1,0.130334217697607
SVIL-AS1,0.8554148675995029
LRRK1,0.3816310145247179
YKT6,0.0390948992250074
PRCC,0.8658055869588069
CCRL2,0.17755934664353698
FARP1,0.889639075022361
FTSJ3,0.8778115072769709
SH3GL1P1,0.0363655844816479
LINC02009,0.007026589178346671
CDC42BPB,0.5543884250043211
ATP10D,0.101224940709702
DHRS4-AS1,0.353827482723151
RABGAP1,0.695492826874057
STRBP,0.186248800346474
TOP2A,0.114776105873641
IVNS1ABP,0.0696851370413988
SLC6A9,0.185244280872076
FAM83F,2.5645520243675894e-05
PALLD,0.128773799646554
EBF1,0.0005950969601679902
MCFD2,0.5806338129754071
DDX54,0.7106017138491378
KRR1,0.770729785361794
COPG1,0.26802964536936896
ADD3,0.440400116457628
SLC25A25,0.4027140614378621
ACER3,0.0638683012255059
INPP4A,0.352286941567084
SEMA4D,0.3990841056957561
ZNF420,0.5767266760968239
SWT1,0.673078061724813
UFM1,0.497998699991594
ALDH9A1,0.0247453817189328
CECR7,0.34825511228288697
HSD3B7,0.912893717719954
TBC1D2,0.298155089138391
CSTB,0.396009083021324
LYRM4,0.7036691049724929
INTS4,0.56174081941236
WASH3P,0.8503127564773969
SLC1A3,0.8937681456174229
SELPLG,0.512373747951563
ACP5,0.3903052106582971
SLC4A1AP,0.582310335262054
ELMOD3,0.5731912320000571
NDUFA7,0.6277571102269219
THYN1,0.6718364140016949
GPR132,0.104666376214899
TCF3P1,0.618813794673306
UBE2E3,0.129811430087101
CADM4,0.270294653951452
RHOBTB3,0.547486273035937
YPEL2,0.495518887729314
DAPK2,0.769253498724633
C4B,0.17123522864779506
SGMS2,0.846703615759751
ZNF846,0.160758317706752
RPS2,0.39922780258438295
SLC36A4,0.871702695806178
PRF1,0.0142521112753218
LINC02878,0.847923340621908
MS4A3,4.14053387404538e-08
ATF7IP,0.212351106973132
ZNF43,0.330376933373394
SKIC8,0.408970505210522
ZNF80,0.7091795530996321
HDAC2,0.848210453786264
MTIF3,0.998075306263497
CHIC1,0.6827045654784379
ABR,0.9896199680378308
AMD1,0.704335040601216
RANBP9,0.15175601931102406
GIMAP7,0.0136606295544069
TM2D3,0.8811587471459709
TCEAL3,0.769988526023206
TTC4,0.2904774260801
ANKS1A,0.198200419630759
RELT,0.0436535750024123
WASH8P,0.7223418023205059
ERGIC3,0.9779492465784808
ZBTB1,0.525635226318992
KNTC1,0.497195062248704
ELANE,0.996132392115726
GABPB1-AS1,0.8530232220664251
NAA35,0.6218229264213551
PRSS53,0.612994743961175
AP5M1,0.275248337009961
PHLDB3,0.554886218900521
LINC01480,0.0964201441000733
SMIM12,0.659838848914496
TCAF1P1,0.7895020736552409
SYT2,0.0160688898644158
ZNF446,0.0231836809524368
SSBP3,0.132805354421347
ZBTB33,0.5325451756319021
ZNF703,0.268044734549366
JAML,0.000148017238117044
ARIH1,0.8169620207788191
CREB5,0.0165077260873973
LZTS2,0.271715996034484
PTK2B,0.608012299502645
SPDYE10,0.466174631771615
BACH2,0.9759383189156292
FLJ13224,0.993962289461584
IFT80,0.996299100666191
MSANTD2,0.925743584678512
MTERF4,0.4462386327716529
KNL1,0.23445150739829895
NANOS3,0.730246401679417
MOSMO,0.4208610268860421
HDDC3,0.4851066697287729
XKR8,9.58504957327656e-05
P2RX1,0.566687323777441
CCDC142,0.747418189821803
ARRDC1,0.203030058519098
ITGA6,0.402887654477634
OR1X1P,0.8974327053891871
SNAPIN,0.12325628620015598
THTPA,0.7283831585997471
HOXB2,0.7121073260420251
CPNE8,0.38592182357322
HIF1AN,0.9667209624055508
FUT2,0.9723206482413608
PDE5A,0.7686416393623179
PNRC1,0.7614566076802741
PTGES3P1,0.406082860927256
GVQW3,0.387358445972391
CPT2,0.195886077548456
SLC10A7,0.488507614351573
GREB1L,0.380157022122617
CTDSP1,0.8665691219135401
MTNAP1,0.9860654464503
AMER1,0.874723801645384
NHSL1,0.932533390410448
SEC31B,0.384580045038187
PDZK1IP1,0.128329720620738
MIA3,0.279328963768495
TNFRSF11A,0.8522162299133169
ZMPSTE24,0.534746091058828
GNG7,0.368981848827876
ENC1,0.6822817258754019
PCYOX1,0.459768600370651
MCOLN3,0.253914848059239
RAB8B,0.747057969529583
MYL9,0.8026929271150971
FRMD8,0.0253328930276607
THAP7-AS1,0.0733975971717484
LINC01126,0.898175995774267
PPAN,0.9942775024092032
ZNF204P,0.34434801553205496
HSFX2,0.221151778201136
CBR1,0.5678562202716401
CEP89,0.516627410186256
LDLRAP1,0.710066769893369
SOX6,0.187647751732453
AATF,0.4366326660304421
CCL3L1,0.537544421018169
NFE2L1-DT,0.73477738893585
HCG4P7,0.8442376317418471
TBC1D14,0.400281368112336
TSTD3,0.517491805251615
ESYT1,0.42186207953398897
PLEKHH2,0.656615913924352
MTG1,0.387480755409078
CAMTA1,0.5728970977491911
CEP83,0.465149092414799
HAGH,0.188969826931656
USP30-AS1,0.7899349064815749
DNMT3A,0.886195896066267
DFFA,0.25597736865619103
SRSF2,0.820248710048555
NRXN3,0.0978407017663709
HNRNPA1P50,0.8413904023290258
EEF1A1P6,0.767802438006393
SCN3A,0.0013337643373468196
FLT3,0.000561029678788867
LMNTD2-AS1,0.4246602890228369
HLA-DQB2,0.0427018538914297
ATG4C,0.24304982513581
CCND1,0.664649160115975
SLC39A11,0.843198560710707
HIP1,0.129436206944821
ZNF737,0.8163307148273341
CARD8,0.402699790667884
POLR2G,0.7344606055086971
FOXO3B,0.6061837384534849
SUCO,0.216047229579024
B4GALT3,0.379586219849072
RGS2,0.0547341992281333
TMC4,0.6151991626934461
CHAD,0.872150122117486
ZDHHC11B,0.166187623179559
SMC5,0.667682008398079
ARGLU1,0.230404091477945
A1BG,0.555034649928938
ENPP2,1.08240917373087e-05
FLI1,0.970210280310728
MRGPRE,0.54104572739335
TIAL1,0.649468106810902
XRCC3,0.113199117502672
STX5,0.0510418854420445
PNRC2,0.6834692709991209
GLRX,0.0107211810027862
DPY19L2P2,0.147832150733578
ZNFX1,0.143238704654487
NUMA1,0.15471270348696695
CEACAM19,0.850818822519124
PPP1R15B,0.3618718446080329
KLHL3,0.74201232367883
TSC22D1-AS1,0.38825344360884495
ZNF646,0.0965047850274708
PDLIM2,0.16029267338533
AMMECR1,0.22788874057108105
ROCK2,0.828949536858481
TP53I11,0.0469331600754738
CREB3L4,0.7523750654923481
HERC5,0.0395799413602517
RPL7AP65,0.598716301936065
FBXO30,0.877457168647034
PHLPP1,0.189912832945394
TMEM150A,0.477403093432872
KCNC4,0.735188181788225
PSME3IP1,0.579627883416257
RTCA-AS1,0.723135629076713
BMT2,0.37670206966955294
WDR11-DT,0.359376683605548
